% x,y,c (mol/m^3) @ t=0,c (mol/m^3) @ t=100,c (mol/m^3) @ t=200,c (mol/m^3) @ t=300,c (mol/m^3) @ t=400,c (mol/m^3) @ t=500,c (mol/m^3) @ t=600,c (mol/m^3) @ t=700,c (mol/m^3) @ t=800,c (mol/m^3) @ t=900,c (mol/m^3) @ t=1000,c (mol/m^3) @ t=1100,c (mol/m^3) @ t=1200,c (mol/m^3) @ t=1300,c (mol/m^3) @ t=1400,c (mol/m^3) @ t=1500,c (mol/m^3) @ t=1600,c (mol/m^3) @ t=1700,c (mol/m^3) @ t=1800,c (mol/m^3) @ t=1900,c (mol/m^3) @ t=2000,c (mol/m^3) @ t=2100,c (mol/m^3) @ t=2200,c (mol/m^3) @ t=2300,c (mol/m^3) @ t=2400,c (mol/m^3) @ t=2500,c (mol/m^3) @ t=2600,c (mol/m^3) @ t=2700,c (mol/m^3) @ t=2800,c (mol/m^3) @ t=2900,c (mol/m^3) @ t=3000
2940,2999.994,8.87E-11,9.18E-11,9.51E-11,9.86E-11,1.02E-10,1.07E-10,1.11E-10,1.16E-10,1.22E-10,1.28E-10,1.34E-10,1.42E-10,1.50E-10,1.59E-10,1.69E-10,1.81E-10,1.95E-10,2.12E-10,2.31E-10,2.53E-10,2.84E-10,3.20E-10,3.65E-10,4.42E-10,5.39E-10,6.59E-10,8.42E-10,1.17E-09,1.90E-09,4.13E-09,3.74E+09
2907.656008,2946.308641,1.60E-10,1.66E-10,1.72E-10,1.78E-10,1.85E-10,1.93E-10,2.01E-10,2.10E-10,2.20E-10,2.30E-10,2.42E-10,2.56E-10,2.70E-10,2.87E-10,3.06E-10,3.28E-10,3.52E-10,3.82E-10,4.17E-10,4.57E-10,5.12E-10,5.78E-10,6.59E-10,7.99E-10,9.74E-10,1.19E-09,1.52E-09,2.11E-09,3.42E-09,7.46E-09,3.74E+09
3000,2999.994,8.87E-11,9.18E-11,9.51E-11,9.86E-11,1.02E-10,1.07E-10,1.11E-10,1.16E-10,1.22E-10,1.28E-10,1.34E-10,1.42E-10,1.50E-10,1.59E-10,1.69E-10,1.81E-10,1.95E-10,2.12E-10,2.31E-10,2.53E-10,2.84E-10,3.20E-10,3.65E-10,4.42E-10,5.39E-10,6.59E-10,8.42E-10,1.17E-09,1.90E-09,4.13E-09,3.74E+09
2960.52348,2959.077487,1.39E-10,1.44E-10,1.49E-10,1.55E-10,1.61E-10,1.67E-10,1.75E-10,1.82E-10,1.91E-10,2.00E-10,2.11E-10,2.22E-10,2.35E-10,2.49E-10,2.66E-10,2.85E-10,3.06E-10,3.32E-10,3.63E-10,3.98E-10,4.46E-10,5.02E-10,5.73E-10,6.95E-10,8.47E-10,1.04E-09,1.32E-09,1.83E-09,2.98E-09,6.49E-09,3.74E+09
91.61539008,119.0613264,0.001495748,0.001547347,0.001602715,0.001662527,0.001726991,0.001797798,0.001874351,0.001957194,0.002049882,0.002150466,0.002260042,0.002385791,0.002523775,0.002676127,0.002856801,0.003058147,0.003284918,0.003568228,0.003891017,0.004266647,0.004782578,0.00539085,0.006151522,0.007457626,0.009093641,0.011112104,0.014188757,0.019692057,0.031947975,0.069665165,3.74E+09
134.2169686,92.2065519,0.001511546,0.00156369,0.001619643,0.001680087,0.001745232,0.001816786,0.001894148,0.001977866,0.002071533,0.002173179,0.002283913,0.00241099,0.002550431,0.002704392,0.002886975,0.003090447,0.003319613,0.003605916,0.003932114,0.004311712,0.004833091,0.005447788,0.006216494,0.007536394,0.009189689,0.01122947,0.014338618,0.019900045,0.032285411,0.070400972,3.74E+09
96.14423892,178.6044222,0.001447451,0.001497384,0.001550964,0.001608845,0.001671228,0.001739748,0.001813829,0.001893997,0.001983693,0.002081029,0.002187067,0.002308755,0.002442284,0.002589716,0.002764557,0.002959401,0.003178849,0.003453012,0.003765378,0.00412888,0.004628151,0.005216783,0.005952892,0.007216824,0.008800013,0.010753301,0.01373061,0.019056212,0.030916395,0.067415722,3.74E+09
183.902169,96.67457801,0.001509185,0.001561248,0.001617114,0.001677463,0.001742506,0.001813949,0.00189119,0.001974777,0.002068298,0.002169786,0.002280346,0.002407225,0.002546448,0.002700169,0.002882467,0.003085621,0.003314429,0.003600285,0.003925973,0.004304978,0.004825544,0.005439281,0.006206786,0.007524625,0.009175338,0.011211934,0.014316227,0.019868969,0.032234994,0.070291036,3.74E+09
150.1031202,147.3046473,0.001475054,0.001525939,0.001580542,0.001639526,0.001703098,0.001772925,0.001848419,0.001930116,0.002021522,0.002120714,0.002228775,0.002352784,0.002488858,0.002639102,0.002817277,0.003015837,0.003239471,0.003518862,0.003837184,0.004207618,0.004716411,0.005316267,0.006066415,0.00735445,0.008967831,0.010958368,0.013992455,0.019419617,0.031505975,0.06870135,3.74E+09
95.9447248,239.055686,0.001381332,0.001428984,0.001480117,0.001535354,0.001594886,0.001660277,0.001730974,0.00180748,0.001893078,0.001985968,0.002087162,0.002203292,0.002330721,0.002471419,0.002638273,0.002824217,0.003033641,0.00329528,0.003593377,0.003940274,0.004416739,0.004978482,0.005680966,0.006887162,0.008398031,0.010262094,0.0131034,0.018185731,0.029504144,0.064336196,3.74E+09
241.9180041,97.5688585,0.0015087,0.001560746,0.001616594,0.001676924,0.001741946,0.001813365,0.001890581,0.001974142,0.002067633,0.002169088,0.002279613,0.002406451,0.002545629,0.0026993,0.00288154,0.003084629,0.003313363,0.003599127,0.003924711,0.004303594,0.004823992,0.005437531,0.00620479,0.007522205,0.009172387,0.011208328,0.014311623,0.019862579,0.032224626,0.070268425,3.74E+09
143.6214729,208.1032147,0.001417194,0.001466084,0.001518544,0.001575215,0.001636293,0.001703381,0.001775914,0.001854406,0.001942227,0.002037528,0.00214135,0.002260494,0.002391232,0.002535582,0.002706768,0.00289754,0.003112401,0.003380833,0.003686669,0.004042572,0.004531407,0.005107734,0.005828457,0.007065968,0.008616063,0.010528521,0.013443594,0.018657874,0.030270138,0.066006507,3.74E+09
213.0240712,147.0694513,0.001475243,0.001526135,0.001580744,0.001639737,0.001703317,0.001773152,0.001848656,0.001930364,0.002021781,0.002120986,0.00222906,0.002353085,0.002489178,0.002639441,0.002817639,0.003016224,0.003239886,0.003519313,0.003837676,0.004208158,0.004717015,0.005316949,0.006067193,0.007355393,0.00896898,0.010959773,0.013994249,0.019422107,0.031510014,0.068710155,3.74E+09
188.3677729,189.8101032,0.001436427,0.00148598,0.001539152,0.001596593,0.0016585,0.001726498,0.001800015,0.001879573,0.001968585,0.00206518,0.00217041,0.002291172,0.002423683,0.002569993,0.002743502,0.002936862,0.003154639,0.003426714,0.003736701,0.004097434,0.004592903,0.005177052,0.005907555,0.007161861,0.008732992,0.010671404,0.013626038,0.018911081,0.030680937,0.066902286,3.74E+09
96.14179499,299.3160892,0.001300786,0.00134566,0.001393812,0.001445828,0.001501889,0.001563466,0.001630041,0.001702086,0.001782693,0.001870166,0.00196546,0.002074818,0.002194817,0.002327311,0.002484436,0.002659537,0.00285675,0.003103132,0.003383848,0.003710517,0.004159199,0.004688187,0.00534971,0.006485572,0.007908344,0.009663713,0.012339344,0.017125325,0.027783764,0.060584768,3.74E+09
301.3340979,97.59320479,0.001508686,0.001560732,0.00161658,0.001676909,0.001741931,0.001813349,0.001890565,0.001974125,0.002067615,0.002169069,0.002279593,0.002406429,0.002545607,0.002699276,0.002881514,0.003084601,0.003313334,0.003599095,0.003924676,0.004303556,0.004823949,0.005437484,0.006204735,0.007522138,0.009172306,0.01120823,0.014311497,0.019862404,0.032224342,0.070267807,3.74E+09
143.8233787,269.2683948,0.001342599,0.001388915,0.001438614,0.001492303,0.001550166,0.001613723,0.001682438,0.001756798,0.001839996,0.001930281,0.002028638,0.002141512,0.002265368,0.00240212,0.002564296,0.002745026,0.002948577,0.00320288,0.003492619,0.003829789,0.004292893,0.004838885,0.005521672,0.006694046,0.008162551,0.009974345,0.012735982,0.017675804,0.02867685,0.062532214,3.74E+09
272.0621367,147.2143922,0.001475126,0.001526015,0.001580619,0.001639607,0.001703182,0.001773012,0.00184851,0.001930211,0.002021621,0.002120819,0.002228884,0.002352899,0.002488981,0.002639232,0.002817416,0.003015986,0.00323963,0.003519035,0.003837373,0.004207825,0.004716643,0.005316529,0.006066714,0.007354812,0.008968272,0.010958907,0.013993143,0.019420573,0.031507526,0.068704731,3.74E+09
191.9821876,240.3590465,0.001379734,0.001427332,0.001478405,0.001533578,0.001593042,0.001658357,0.001728972,0.00180539,0.001890889,0.001983671,0.002084749,0.002200744,0.002328026,0.00246856,0.002635222,0.00282095,0.003030132,0.003291469,0.003589221,0.003935717,0.004411631,0.004972724,0.005674396,0.006879197,0.008388319,0.010250226,0.013088247,0.0181647,0.029470024,0.064261797,3.74E+09
241.7912244,203.8441285,0.001421806,0.001470855,0.001523486,0.001580342,0.001641619,0.001708925,0.001781693,0.001860441,0.001948548,0.002044159,0.002148319,0.002267851,0.002399014,0.002543834,0.002715577,0.002906969,0.00312253,0.003391835,0.003698667,0.004055728,0.004546154,0.005124357,0.005847425,0.007088963,0.008644103,0.010562785,0.013487345,0.018718594,0.030368651,0.066221323,3.74E+09
96.39490978,359.4443289,0.001208786,0.001250486,0.001295232,0.001343569,0.001395665,0.001452887,0.001514754,0.001581703,0.001656609,0.001737896,0.00182645,0.001928074,0.002039585,0.002162708,0.00230872,0.002471437,0.002654701,0.002883658,0.003144519,0.003448085,0.003865033,0.004356608,0.004971343,0.00602687,0.007349013,0.008980231,0.011466623,0.015914108,0.025818712,0.056299814,3.74E+09
360.8737715,97.33211056,0.001508829,0.00156088,0.001616732,0.001677067,0.001742095,0.00181352,0.001890743,0.001974311,0.00206781,0.002169273,0.002279808,0.002406656,0.002545847,0.002699531,0.002881786,0.003084892,0.003313646,0.003599434,0.003925046,0.004303962,0.004824404,0.005437996,0.00620532,0.007522847,0.009173171,0.011209286,0.014312845,0.019864276,0.032227379,0.07027443,3.74E+09
144.4608333,328.892428,0.001256791,0.001300147,0.001346669,0.001396926,0.001451091,0.001510586,0.001574909,0.001644517,0.001722398,0.001806913,0.001898984,0.002004643,0.002120583,0.002248595,0.002400406,0.002569585,0.002760127,0.002998177,0.003269397,0.003585018,0.004018525,0.004529621,0.005168769,0.006266214,0.007640864,0.009336862,0.011921996,0.016546103,0.026844047,0.05853564,3.74E+09
332.2694707,146.0692634,0.001476044,0.001526964,0.001581603,0.001640627,0.001704242,0.001774115,0.00184966,0.001931412,0.002022879,0.002122138,0.002230271,0.002354363,0.002490529,0.002640874,0.002819169,0.003017862,0.003241645,0.003521224,0.003839761,0.004210443,0.004719577,0.005319837,0.006070488,0.007359387,0.008973851,0.010965725,0.014001849,0.019432655,0.031527127,0.068747474,3.74E+09
190.7892585,299.8839045,0.001299967,0.001344813,0.001392934,0.001444917,0.001500943,0.001562481,0.001629014,0.001701014,0.00178157,0.001868989,0.001964222,0.002073512,0.002193435,0.002325845,0.002482871,0.002657862,0.00285495,0.003101178,0.003381716,0.00370818,0.00415658,0.004685234,0.005346341,0.006481487,0.007903363,0.009657626,0.012331571,0.017114538,0.027766264,0.060546608,3.74E+09
305.8404117,195.5631297,0.001430542,0.001479892,0.001532846,0.001590051,0.001651704,0.001719424,0.00179264,0.001871872,0.001960519,0.002056718,0.002161518,0.002281784,0.002413753,0.002559463,0.002732261,0.002924829,0.003141714,0.003412674,0.003721391,0.004080646,0.004574085,0.00515584,0.005883351,0.007132517,0.008697211,0.01062768,0.013570209,0.018833597,0.030555228,0.066628169,3.74E+09
238.1380396,269.1781555,0.00134272,0.00138904,0.001438744,0.001492437,0.001550305,0.001613868,0.001682589,0.001756956,0.001840162,0.001930455,0.002028821,0.002141705,0.002265572,0.002402336,0.002564527,0.002745273,0.002948843,0.003203168,0.003492933,0.003830133,0.00429328,0.004839321,0.005522169,0.006694648,0.008163285,0.009975243,0.012737128,0.017677395,0.02867943,0.062537839,3.74E+09
288.0775811,251.4242691,0.0013659,0.00141302,0.001463582,0.001518202,0.001577069,0.001641729,0.001711636,0.001787288,0.00187193,0.001963782,0.002063846,0.002178678,0.002304683,0.002443809,0.002608799,0.002792666,0.00299975,0.003258466,0.003553233,0.003896255,0.004367397,0.004922864,0.005617501,0.006810222,0.008304213,0.01014745,0.012957015,0.017982569,0.029174539,0.063617465,3.74E+09
96.61667571,419.6286118,0.001108255,0.001146487,0.001187511,0.001231829,0.001279592,0.001332055,0.001388776,0.001450158,0.001518834,0.00159336,0.00167455,0.001767722,0.001869959,0.001982842,0.002116711,0.002265895,0.002433918,0.002643833,0.002882999,0.003161318,0.00354359,0.003994282,0.004557892,0.005525633,0.006737818,0.008233373,0.01051298,0.014590581,0.02367145,0.051617535,3.74E+09
420.3863104,97.22388009,0.001508888,0.00156094,0.001616795,0.001677133,0.001742163,0.001813591,0.001890817,0.001974388,0.00206789,0.002169358,0.002279897,0.00240675,0.002545946,0.002699636,0.002881898,0.003085012,0.003313775,0.003599575,0.003925199,0.004304129,0.004824592,0.005438208,0.006205562,0.007523141,0.009173528,0.011209723,0.014313404,0.019865051,0.032228636,0.07027717,3.74E+09
144.5681801,389.4710553,0.001159482,0.001199481,0.001242401,0.001288767,0.001338738,0.001393626,0.001452969,0.001517188,0.001589039,0.00166701,0.001751952,0.00184943,0.001956393,0.002074494,0.002214551,0.002370631,0.00254642,0.002766038,0.003016259,0.003307443,0.003707384,0.004178908,0.00476857,0.005781043,0.007049258,0.008613941,0.010998918,0.015264997,0.024765607,0.054003434,3.74E+09
390.8851332,145.7901088,0.001476267,0.001527194,0.001581841,0.001640875,0.001704499,0.001774383,0.001849939,0.001931703,0.002023184,0.002122458,0.002230608,0.002354718,0.002490905,0.002641273,0.002819594,0.003018317,0.003242135,0.003521755,0.00384034,0.004211078,0.004720289,0.005320639,0.006071404,0.007360498,0.008975205,0.01096738,0.014003962,0.019435587,0.031531884,0.068757847,3.74E+09
192.0720933,359.6571065,0.001208444,0.001250132,0.001294865,0.001343188,0.00139527,0.001452476,0.001514325,0.001581255,0.00165614,0.001737404,0.001825932,0.001927527,0.002039007,0.002162095,0.002308066,0.002470737,0.002653949,0.002882841,0.003143629,0.003447108,0.003863938,0.004355373,0.004969935,0.006025162,0.007346931,0.008977687,0.011463375,0.0159096,0.025811398,0.056283864,3.74E+09
364.7349687,194.2885377,0.001431859,0.001481254,0.001534257,0.001591515,0.001653225,0.001721007,0.00179429,0.001873595,0.001962324,0.002058611,0.002163507,0.002283885,0.002415975,0.002561819,0.002734777,0.002927522,0.003144606,0.003415816,0.003724817,0.004084403,0.004578296,0.005160587,0.005888767,0.007139083,0.008705218,0.010637465,0.013582702,0.018850936,0.030583359,0.06668951,3.74E+09
238.4867521,330.8644394,0.001253766,0.001297018,0.001343429,0.001393564,0.001447599,0.001506951,0.001571119,0.00164056,0.001718253,0.001802564,0.001894414,0.001999819,0.00211548,0.002243184,0.002394629,0.002563401,0.002753485,0.002990962,0.00326153,0.003576391,0.004008854,0.004518721,0.005156331,0.006251135,0.007622476,0.009314393,0.011893306,0.016506286,0.026779448,0.058394776,3.74E+09
341.9549773,242.9070412,0.001376592,0.001424081,0.001475038,0.001530085,0.001589414,0.001654579,0.001725034,0.001801278,0.001886582,0.001979153,0.00208,0.002195731,0.002322723,0.002462938,0.00262922,0.002814525,0.003023231,0.003283972,0.003581046,0.003926753,0.004401582,0.004961398,0.005661472,0.006863528,0.008369213,0.010226879,0.013058435,0.018123326,0.0294029,0.064115425,3.74E+09
286.7119146,308.6691003,0.00128716,0.001331564,0.001379211,0.001430682,0.001486156,0.001547088,0.001612966,0.001684256,0.001764019,0.001850576,0.001944872,0.002053084,0.002171826,0.002302931,0.00245841,0.002631678,0.002826824,0.003070626,0.003348401,0.003671648,0.00411563,0.004639077,0.00529367,0.006417634,0.007825501,0.009562482,0.012210085,0.016945931,0.02749272,0.059950124,3.74E+09
325.6169631,285.5976393,0.00132026,0.001365806,0.001414678,0.001467472,0.001524373,0.001586872,0.001654444,0.001727567,0.001809381,0.001898164,0.001994884,0.002105879,0.002227675,0.002362152,0.002521629,0.002699352,0.002899516,0.003149588,0.003434505,0.003766065,0.004221465,0.004758372,0.005429798,0.006582665,0.008026735,0.009808383,0.012524069,0.017381699,0.028199699,0.061491748,3.74E+09
96.83984055,479.7489528,0.001002659,0.001037248,0.001074363,0.001114458,0.00115767,0.001205135,0.001256451,0.001311984,0.001374117,0.001441542,0.001514996,0.00159929,0.001691786,0.001793913,0.001915027,0.002049997,0.00220201,0.002391924,0.002608302,0.002860102,0.003205951,0.0036137,0.004123608,0.004999142,0.006095827,0.007448883,0.009511285,0.013200366,0.021415995,0.046699332,3.74E+09
480.1096826,97.18808538,0.001508907,0.001560961,0.001616816,0.001677154,0.001742185,0.001813614,0.001890841,0.001974413,0.002067917,0.002169386,0.002279926,0.002406781,0.002545979,0.002699671,0.002881935,0.003085052,0.003313818,0.003599621,0.00392525,0.004304185,0.004824654,0.005438278,0.006205642,0.007523238,0.009173646,0.011209868,0.014313588,0.019865307,0.032229052,0.070278076,3.74E+09
144.9486895,449.621835,0.001056019,0.001092449,0.001131539,0.001173768,0.00121928,0.00126927,0.001323318,0.001381806,0.001447245,0.001518259,0.001595621,0.001684402,0.00178182,0.001889383,0.002016942,0.002159094,0.002319198,0.002519219,0.002747112,0.003012313,0.003376567,0.003806015,0.00434306,0.005265188,0.006420238,0.007845301,0.010017461,0.013902869,0.022555721,0.049184597,3.74E+09
450.1763247,145.7734129,0.00147628,0.001527208,0.001581856,0.001640889,0.001704514,0.001774399,0.001849956,0.001931721,0.002023203,0.002122477,0.002230628,0.00235474,0.002490928,0.002641296,0.00281962,0.003018345,0.003242164,0.003521787,0.003840375,0.004211116,0.004720332,0.005320687,0.006071459,0.007360564,0.008975286,0.010967479,0.014004088,0.019435763,0.031532169,0.068758467,3.74E+09
192.8150184,419.6554407,0.001108209,0.001146439,0.001187462,0.001231777,0.001279539,0.001332,0.001388718,0.001450097,0.001518771,0.001593294,0.00167448,0.001767648,0.001869881,0.001982759,0.002116622,0.002265801,0.002433816,0.002643723,0.002882879,0.003161186,0.003543442,0.003994115,0.004557702,0.005525403,0.006737537,0.008233029,0.010512541,0.014589973,0.023670463,0.051615383,3.74E+09
421.670559,193.8910482,0.001432268,0.001481677,0.001534696,0.001591969,0.001653697,0.001721499,0.001794803,0.00187413,0.001962885,0.0020592,0.002164126,0.002284538,0.002416665,0.002562551,0.002735558,0.002928359,0.003145505,0.003416792,0.003725881,0.00408557,0.004579604,0.005162061,0.00589045,0.007141123,0.008707706,0.010640505,0.013586583,0.018856323,0.030592099,0.066708568,3.74E+09
240.3879413,390.0677992,0.001158483,0.001198448,0.001241332,0.001287657,0.001337586,0.001392426,0.001451718,0.001515882,0.00158767,0.001665574,0.001750443,0.001847838,0.001954709,0.002072708,0.002212644,0.00236859,0.002544227,0.002763657,0.003013662,0.003304595,0.003704192,0.00417531,0.004764464,0.005776065,0.007043188,0.008606524,0.010989447,0.015251852,0.024744282,0.053956932,3.74E+09
396.1679613,241.7741181,0.001377992,0.001425529,0.001476538,0.001531642,0.001591031,0.001656263,0.001726789,0.00180311,0.001888501,0.001981167,0.002082116,0.002197965,0.002325086,0.002465444,0.002631894,0.002817389,0.003026306,0.003287313,0.003584689,0.003930748,0.00440606,0.004966445,0.005667232,0.006870511,0.008377728,0.010237283,0.013071721,0.018141764,0.029432814,0.064180654,3.74E+09
288.0651211,362.6724161,0.001203579,0.0012451,0.001289653,0.001337782,0.001389654,0.001446629,0.001508229,0.00157489,0.001649473,0.00173041,0.001818583,0.001919768,0.0020308,0.002153392,0.002298775,0.002460791,0.002643266,0.002871237,0.003130975,0.003433232,0.003848385,0.004337842,0.004949929,0.006000909,0.007317357,0.008941549,0.011417231,0.015845559,0.025707499,0.056057305,3.74E+09
371.2943513,288.7961625,0.001315776,0.001361167,0.001409873,0.001462488,0.001519195,0.001581482,0.001648824,0.0017217,0.001803235,0.001891717,0.001988109,0.002098727,0.002220108,0.002354129,0.002513064,0.002690183,0.002889668,0.00313889,0.00342284,0.003753274,0.004207126,0.00474221,0.005411356,0.006560307,0.007999473,0.009775069,0.012481532,0.017322663,0.028103921,0.061282897,3.74E+09
340.0459914,336.1916233,0.001245543,0.001288511,0.001334617,0.001384424,0.001438104,0.001497067,0.001560814,0.001629799,0.001706983,0.001790741,0.001881988,0.001986702,0.002101604,0.002228471,0.002378923,0.002546588,0.002735425,0.002971344,0.003240137,0.003552933,0.00398256,0.004489082,0.00512251,0.006210133,0.00757248,0.0092533,0.011815297,0.01639802,0.026603801,0.058011764,3.74E+09
97.00094716,539.8460598,8.95E-04,9.26E-04,9.59E-04,9.95E-04,0.001033486,0.001075859,0.001121671,0.001171247,0.001226714,0.001286907,0.001352481,0.001427733,0.001510307,0.001601479,0.0017096,0.001830092,0.001965798,0.00213534,0.002328507,0.002553296,0.002862046,0.003226055,0.003681265,0.004462879,0.005441922,0.006649835,0.008491001,0.011784351,0.019118682,0.041689856,3.74E+09
540.0428779,97.17077783,0.001508916,0.00156097,0.001616826,0.001677165,0.001742196,0.001813626,0.001890853,0.001974425,0.00206793,0.002169399,0.00227994,0.002406796,0.002545995,0.002699688,0.002881953,0.003085071,0.003313839,0.003599644,0.003925274,0.004304212,0.004824684,0.005438312,0.006205681,0.007523285,0.009173704,0.011209937,0.014313677,0.01986543,0.032229252,0.070278514,3.74E+09
145.2774597,509.7139983,9.49E-04,9.82E-04,0.001016964,0.001054917,0.00109582,0.001140749,0.001189324,0.00124189,0.001300703,0.001364526,0.001434055,0.001513846,0.0016014,0.001698071,0.001812714,0.001940473,0.002084365,0.002264133,0.002468951,0.002707298,0.003034669,0.003420634,0.003903299,0.004732057,0.005770151,0.007050918,0.009003133,0.012495121,0.02027182,0.044204367,3.74E+09
510.1106151,145.7342142,0.001476311,0.00152724,0.001581889,0.001640924,0.00170455,0.001774437,0.001849995,0.001931762,0.002023245,0.002122522,0.002230675,0.002354789,0.00249098,0.002641352,0.002819679,0.003018409,0.003242232,0.003521862,0.003840456,0.004211205,0.004720432,0.0053208,0.006071587,0.00736072,0.008975476,0.010967711,0.014004384,0.019436174,0.031532836,0.068759922,3.74E+09
193.2701097,479.6986071,0.001002748,0.001037341,0.001074459,0.001114558,0.001157774,0.001205243,0.001256564,0.001312102,0.00137424,0.001441671,0.001515131,0.001599433,0.001691937,0.001794074,0.001915198,0.00205018,0.002202207,0.002392138,0.002608536,0.002860358,0.003206238,0.003614023,0.004123977,0.004999589,0.006096373,0.007449549,0.009512136,0.013201547,0.021417911,0.04670351,3.74E+09
480.9382495,194.0108079,0.001432144,0.00148155,0.001534564,0.001591833,0.001653555,0.001721351,0.001794649,0.001873969,0.001962716,0.002059023,0.00216394,0.002284341,0.002416458,0.002562331,0.002735323,0.002928107,0.003145234,0.003416498,0.003725561,0.004085219,0.00457921,0.005161617,0.005889943,0.007140509,0.008706957,0.010639589,0.013585414,0.018854701,0.030589467,0.06670283,3.74E+09
240.9465945,449.9464232,0.001055448,0.001091858,0.001130928,0.001173133,0.001218621,0.001268584,0.001322602,0.001381059,0.001446463,0.001517438,0.001594759,0.001683491,0.001780857,0.001888361,0.002015851,0.002157927,0.002317944,0.002517857,0.002745627,0.003010684,0.003374741,0.003803958,0.004340712,0.005262342,0.006416767,0.00784106,0.010012046,0.013895353,0.022543528,0.049158009,3.74E+09
452.231619,242.0140967,0.001377696,0.001425223,0.001476221,0.001531313,0.001590689,0.001655907,0.001726418,0.001802723,0.001888095,0.001980741,0.002081669,0.002197493,0.002324586,0.002464914,0.002631329,0.002816783,0.003025656,0.003286606,0.003583919,0.003929903,0.004405113,0.004965378,0.005666013,0.006869034,0.008375927,0.010235083,0.013068911,0.018137864,0.029426487,0.064166857,3.74E+09
288.3724996,420.4938221,0.001106764,0.001144945,0.001185914,0.001230172,0.001277871,0.001330263,0.001386908,0.001448207,0.001516791,0.001591217,0.001672297,0.001765344,0.001867444,0.001980175,0.002113863,0.002262847,0.002430644,0.002640277,0.002879121,0.003157066,0.003538823,0.003988909,0.004551761,0.0055182,0.006728755,0.008222297,0.010498838,0.014570954,0.023639608,0.0515481,3.74E+09
425.7821582,289.6697525,0.001314545,0.001359893,0.001408554,0.00146112,0.001517774,0.001580003,0.001647282,0.001720089,0.001801549,0.001889947,0.001986249,0.002096764,0.002218032,0.002351927,0.002510714,0.002687667,0.002886965,0.003135954,0.003419639,0.003749763,0.004203191,0.004737774,0.005406294,0.00655417,0.00799199,0.009765926,0.012469857,0.017306459,0.028077632,0.061225572,3.74E+09
334.1296883,394.5847864,0.001150904,0.001190608,0.001233211,0.001279233,0.001328835,0.001383317,0.001442221,0.001505965,0.001577284,0.001654678,0.001738992,0.001835749,0.001941921,0.002059148,0.002198169,0.002353094,0.002527583,0.002745577,0.002993947,0.003282976,0.003679959,0.004147995,0.004733295,0.005738278,0.006997112,0.00855022,0.010917554,0.015152075,0.024582405,0.053603946,3.74E+09
400.0993082,337.9264804,0.001242848,0.001285723,0.00133173,0.001381429,0.001434993,0.001493828,0.001557437,0.001626274,0.00170329,0.001786867,0.001877917,0.001982404,0.002097058,0.00222365,0.002373776,0.002541078,0.002729507,0.002964916,0.003233128,0.003545247,0.003973944,0.00447937,0.005111428,0.006196698,0.007556098,0.009233281,0.011789736,0.016362545,0.026546246,0.057886259,3.74E+09
375.8480067,376.9500591,0.001180271,0.001220988,0.001264678,0.001311875,0.001362742,0.001418614,0.001479021,0.001544391,0.00161753,0.001696899,0.001783364,0.001882591,0.001991472,0.00211169,0.002254258,0.002413136,0.002592077,0.002815633,0.003070341,0.003366745,0.003773858,0.004253836,0.00485407,0.005884697,0.007175651,0.008768389,0.011196127,0.015538697,0.025209653,0.054971712,3.74E+09
97.09103318,599.9224566,7.89E-04,8.16E-04,8.45E-04,8.76E-04,9.10E-04,9.48E-04,9.88E-04,0.00103176,0.001080622,0.001133646,0.00119141,0.0012577,0.00133044,0.001410754,0.001506,0.001612141,0.001731686,0.001881037,0.002051199,0.002249218,0.002521197,0.002841856,0.003242854,0.003931384,0.00479383,0.005857889,0.007479786,0.010380923,0.016841791,0.036724909,3.74E+09
600.0139127,97.1673725,0.001508918,0.001560972,0.001616828,0.001677167,0.001742198,0.001813628,0.001890855,0.001974428,0.002067932,0.002169402,0.002279943,0.002406799,0.002545998,0.002699691,0.002881957,0.003085075,0.003313843,0.003599648,0.003925279,0.004304217,0.00482469,0.005438319,0.006205688,0.007523294,0.009173715,0.011209951,0.014313695,0.019865455,0.032229292,0.0702786,3.74E+09
145.5110854,569.8084019,8.42E-04,8.71E-04,9.02E-04,9.35E-04,9.72E-04,0.001011616,0.001054692,0.001101308,0.001153463,0.001210061,0.00127172,0.001342478,0.001420121,0.001505849,0.001607514,0.001720811,0.001848414,0.002007832,0.002189465,0.002400831,0.002691144,0.003033417,0.003461445,0.004196386,0.005116968,0.006252752,0.007983976,0.01108067,0.017977045,0.039200424,3.74E+09
570.0561823,145.7317341,0.001476313,0.001527243,0.001581891,0.001640926,0.001704552,0.001774439,0.001849997,0.001931764,0.002023248,0.002122525,0.002230678,0.002354793,0.002490984,0.002641356,0.002819683,0.003018413,0.003242237,0.003521866,0.003840461,0.004211211,0.004720438,0.005320807,0.006071595,0.00736073,0.008975488,0.010967725,0.014004403,0.0194362,0.031532878,0.068760014,3.74E+09
193.708456,539.7119961,8.95E-04,9.26E-04,9.59E-04,9.95E-04,0.001033763,0.001076147,0.001121971,0.001171561,0.001227043,0.001287252,0.001352843,0.001428115,0.001510711,0.001601908,0.001710058,0.001830582,0.001966325,0.002135913,0.002329131,0.002553981,0.002862813,0.00322692,0.003682252,0.004464075,0.005443381,0.006651617,0.008493277,0.011787509,0.019123807,0.041701031,3.74E+09
